_id,collectionId,name,description,category,author,language,status,tags,categories,content_tags,level_complexity,publisher,title,synopsis,type_of_learner,reading_level,paragraphCount,imagePath,createdAt,updatedAt
65c4f59db38c19013900ac35,efe7c968-1425-467b-89bd-7ca7d8501c9d,tn gr2 eng t2 ch1c1,tn gr2 eng t2 ch1c1,Sentence,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c4f686b38c19013900ac39,a6e7b2ff-0174-4945-8611-67ada2156f56,tn gr2 eng t2 ch1c2,tn gr2 eng t2 ch1c2,Word,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c4f6cab38c19013900ac3d,9d90c793-b3c2-477f-999d-ac963067b740,tn gr2 eng t2 ch1d,tn gr2 eng t2 ch1d,Sentence,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c4f6efb38c19013900ac3f,fc7f1ded-09f3-4ead-b25f-c9bd8179b8b1,tn gr2 eng t2 ch1d1,tn gr2 eng t2 ch1d1,Word,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c4f718b38c19013900ac43,d58ed6ad-caba-42c3-9463-4a6f5502c3cc,tn gr2 eng t2 ch1d2,tn gr2 eng t2 ch1d2,Word,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c4f746b38c19013900ac47,613305cd-6b78-4c5e-bb92-cdaf044cc36b,tn gr2 eng t2 ch1e,tn gr2 eng t2 ch1e,Paragraph,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c4f7f1b38c19013900ac49,4a6ccc80-344d-4fb9-a7b8-a3f8d27a8b82,tn gr2 eng t2 ch2a,tn gr2 eng t2 ch2a,Word,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c4f83eb38c19013900ac4d,eea2503f-e4ef-434f-909d-d3bbb36272be,tn gr2 eng t2 ch2b,tn gr2 eng t2 ch2b  ,Sentence,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c4f88cb38c19013900ac51,1e6a6f18-03ae-4079-bc32-dfafe869030b,tn gr2 eng t2 ch2c,tn gr2 eng t2 ch2c,Sentence,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c4f8beb38c19013900ac53,983d82a7-adca-4697-ab08-87d1f0e84af3,tn gr2 eng t2 ch2c1,tn gr2 eng t2 ch2c1,Sentence,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c4f8f5b38c19013900ac55,482bebbd-f781-46e5-b20b-2e3e8ca2d3b8,tn gr2 eng t2 ch2c2,tn gr2 eng t2 ch2c2,Word,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c4f91fb38c19013900ac57,e8851f54-bfaa-4e99-b75c-f712e998f7db,tn gr2 eng t2 ch2c3,tn gr2 eng t2 ch2c3,Sentence,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c4f943b38c19013900ac59,b0435ce7-df5d-4c41-b4c1-576096e1d6b5,tn gr2 eng t2 ch2c4,tn gr2 eng t2 ch2c4,Word,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c4f964b38c19013900ac5b,ba051d6a-c2ed-46bd-bf2f-3f07390b409f,tn gr2 eng t2 ch2c5,tn gr2 eng t2 ch2c5,Word,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c4f99bb38c19013900ac5d,5d09b8f1-3a58-47b2-ad98-e91a28673205,tn gr2 eng t2 ch2c6,tn gr2 eng t2 ch2c6,Word,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c4f9bab38c19013900ac5f,48f5c347-6dbb-464f-ac47-6abcf3df74b0,tn gr2 eng t2 ch2c7,tn gr2 eng t2 ch2c7,Word,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c4f9ebb38c19013900ac61,c924c686-e95b-4fef-bbc9-f3a9ef652bb8,tn gr2 eng t2 ch2c8,tn gr2 eng t2 ch2c8,Word,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c4fa0db38c19013900ac63,a20b0577-a22d-465c-8d1f-b7cb60955d44,tn gr2 eng t2 ch2d,tn gr2 eng t2 ch2d,Sentence,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c4fa30b38c19013900ac65,c39519ae-edac-4f3d-8139-d5a8fe1dbc5a,tn gr2 eng t3 ch1a,tn gr2 eng t3 ch1a,Sentence,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c4fa4db38c19013900ac67,97be5d0f-cf97-4624-891c-b01ea6f130be,tn gr2 eng t3 ch1b,tn gr2 eng t3 ch1b,Sentence,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c4fa7fb38c19013900ac69,24109c89-cefb-477d-9b7f-9ed443298487,tn gr2 eng t3 ch1c,tn gr2 eng t3 ch1c,Sentence,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c4faecb38c19013900ac6b,e5fea7db-2f09-4198-b74e-5e28ec0a1b1a,tn gr2 eng t3 ch1c,tn gr2 eng t3 ch1c,Sentence,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c4fb2db38c19013900ac6d,c1deb552-8486-4bd0-9648-2f01fb896386,tn gr2 eng t3 ch1c2,tn gr2 eng t3 ch1c2,Word,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c4fb68b38c19013900ac6f,7fce6b07-0e76-480a-b8cb-44ee8881de18,tn gr2 eng t3 ch1c3,tn gr2 eng t3 ch1c3,Paragraph,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c4fb8ab38c19013900ac71,f14e18d6-0b8f-4a47-9b2a-0b1bd705f1d4,tn gr2 eng t3 ch1d,tn gr2 eng t3 ch1d,Sentence,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c4fc8cb38c19013900ac7b,a7e3def5-b961-4e74-b14a-8788d8c6e564,tn gr2 eng t3 ch2a,tn gr2 eng t3 ch2a,Sentence,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c4fcaeb38c19013900ac7d,08d6c9f0-879e-472c-85fb-f9e1a86d79d6,tn gr2 eng t3 ch2b,tn gr2 eng t3 ch2b,Sentence,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c4fcd5b38c19013900ac7f,3adc86aa-3f0c-4bfe-8e42-d8c372f94087,tn gr2 eng t3 ch2c,tn gr2 eng t3 ch2c,Sentence,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c4fcf5b38c19013900ac81,fd0bf0c1-8787-47f0-8644-96fd966670e3,tn gr2 eng t3 ch2d,tn gr2 eng t3 ch2d,Sentence,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c4fd19b38c19013900ac83,018676c8-117b-4af0-9e03-329529767aa2,tn gr2 eng t3 ch2e,tn gr2 eng t3 ch2e,Sentence,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c4fd7eb38c19013900ac85,365acab9-b67d-4017-b183-16e994b4e191,tn gr2 eng t3 ch3a,tn gr2 eng t3 ch3a,Sentence,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c4fdb2b38c19013900ac89,f8e9a53b-1620-4e0f-89f7-eefdd6cf19f4,tn gr2 eng t3 ch3b,tn gr2 eng t3 ch3b,Sentence,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c4fddab38c19013900ac8d,beb1c39e-ad41-4c6b-a074-82809daa54ac,tn gr2 eng t3 ch3c,tn gr2 eng t3 ch3c,Sentence,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c4fe61b38c19013900ac91,6714edf1-0c7c-4f71-a404-9c41f7b33edc,tn gr3 eng t1 ch1a,tn gr3 eng t1 ch1a,Word,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c4fe8ab38c19013900ac93,23d36625-5a79-46aa-983f-0dc0bd682823,tn gr3 eng t1 ch1b,tn gr3 eng t1 ch1b,Sentence,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c4ff64b38c19013900ac98,6f3ef389-6e43-47d1-99bc-5296c557fab6,tn gr3 eng t1 ch1c,tn gr3 eng t1 ch1c,Paragraph,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c4ff91b38c19013900ac9e,dec54406-b936-44e8-9f73-6694a0b82a96,tn gr3 eng t1 ch1c1,tn gr3 eng t1 ch1c1,Word,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c4ffadb38c19013900aca4,d973f69e-5d4b-4799-88cd-7d6953c2679a,tn gr3 eng t1 ch1c2,tn gr3 eng t1 ch1c2,Word,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c5006cb38c19013900acb3,78c69adb-4400-417c-887c-20763609e451,tn gr3 eng t1 ch1c3,tn gr3 eng t1 ch1c3,Word,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c5009db38c19013900acb6,0b6d2537-96fb-44d5-8d1c-6056372199f1,tn gr3 eng t1 ch1c4,tn gr3 eng t1 ch1c4,Word,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c500e1b38c19013900acb8,7e8dd96e-4f7e-4037-be9c-ea274f1c6108,tn gr3 eng t1 ch1c5,tn gr3 eng t1 ch1c5,Word,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c50120b38c19013900acba,fad0e425-6b79-4d1e-905c-4d0c693cf89d,tn gr3 eng t1 ch1c6,tn gr3 eng t1 ch1c6,Sentence,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c50146b38c19013900acbc,33233ee1-e5cd-407b-90bd-cb7252711321,tn gr3 eng t1 ch1d,tn gr3 eng t1 ch1d,Sentence,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c50168b38c19013900acbe,a1e4b1b5-bd27-467d-bb7c-cafe7b2dacf6,tn gr3 eng t1 ch1e,tn gr3 eng t1 ch1e,Sentence,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c501c6b38c19013900acc1,0306266d-d271-4bce-976e-f6985fb19a6e,tn gr3 eng t1 ch2a,tn gr3 eng t1 ch2a,Word,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c50212b38c19013900acc4,13785b20-0bc9-4b46-a2d4-b8aaf348f11a,tn gr3 eng t1 ch2c,tn gr3 eng t1 ch2c,Sentence,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c502b8b38c19013900acc6,9ac95ba9-700b-42d1-b0cd-5564dca52439,tn gr3 eng t1 ch2c1,tn gr3 eng t1 ch2c1,Word,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c502d9b38c19013900acc8,d2ea32bf-a7d3-47f7-a8e8-6e27796cffeb,tn gr3 eng t1 ch2c2,tn gr3 eng t1 ch2c2,Word,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c502fbb38c19013900acca,d82c86d3-73b3-4542-9617-36d036b479ba,tn gr3 eng t1 ch2c3,tn gr3 eng t1 ch2c3,Word,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c50330b38c19013900accc,fc15ed18-6540-4b16-baeb-5f372faf895f,tn gr3 eng t1 ch2c4,tn gr3 eng t1 ch2c4,Word,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c503a4b38c19013900acce,40eb40a1-da27-4e84-8c6f-d26ea33d83f6,tn gr3 eng t1 ch2c5,tn gr3 eng t1 ch2c5,Sentence,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c503c3b38c19013900acd0,b97b1245-bb51-4a64-a21c-0915d5015212,tn gr3 eng t1 ch2c6,tn gr3 eng t1 ch2c6,Word,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c503eeb38c19013900acd2,87cb7d60-b73b-4f8b-8eee-95a6bae827cd,tn gr3 eng t1 ch2c7,tn gr3 eng t1 ch2c7,Sentence,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c506f3b38c19013900acd4,588b42e3-5b06-4da7-a9e9-d5360e011716,tn gr3 eng t1 ch2d,tn gr3 eng t1 ch2d,Paragraph,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c50726b38c19013900acd6,c8284c2e-bec0-47a5-89b7-83a009edc90b,tn gr3 eng t1 ch2e,tn gr3 eng t1 ch2e,Sentence,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c50bccb38c19013900acd8,465f3c78-07b3-496c-9fd6-e9aff1dca2e4,tn gr3 eng t1 ch3a,tn gr3 eng t1 ch3a,Word,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c5f2e9b38c19013900af2d,f1d71499-a91a-4753-8f84-37225487748e,tn gr3 eng t1 ch3b,tn gr3 eng t1 ch3b,Sentence,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c5f31db38c19013900af2f,5b1ff99a-4636-43f3-b55c-66f2e8832d74,tn gr3 eng t1 ch3c,tn gr3 eng t1 ch3c,Sentence,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c5f349b38c19013900af31,6c368160-1859-43d5-a75f-63d72d2f4dec,tn gr3 eng t1 ch3c1,tn gr3 eng t1 ch3c1,Word,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c5f380b38c19013900af33,baadd1ee-96b1-4170-a251-95b68dc359e7,tn gr3 eng t1 ch3c2,tn gr3 eng t1 ch3c2,Sentence,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c5f3acb38c19013900af35,ada402f6-4230-41ab-a0c8-5cfd935e6062,tn gr3 eng t1 ch3c3,tn gr3 eng t1 ch3c3,Word,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c5f3cbb38c19013900af37,300de49f-6399-486c-b5c1-0c2a45c9c9b2,tn gr3 eng t1 ch3c4,tn gr3 eng t1 ch3c4,Word,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c5f3dcb38c19013900af39,501e03cc-5171-48f8-83fd-32afd74d8662,tn gr3 eng t1 ch3c4,tn gr3 eng t1 ch3c4,Sentence,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c5f9e1b38c19013900af3b,69f7e219-f9c0-4744-a0fe-c795c72e1e92,tn gr3 eng t1 ch3c5,tn gr3 eng t1 ch3c5,Word,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c5fa08b38c19013900af3d,2b229a59-d85b-46b9-8392-fd4982e91dd1,tn gr3 eng t1 ch3d,tn gr3 eng t1 ch3d,Sentence,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c5fa2eb38c19013900af3f,3dd30304-acb4-4b04-8c24-f329fdebfe62,tn gr3 eng t1 ch3e,tn gr3 eng t1 ch3e,Sentence,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c5fa71b38c19013900af41,1d5d61a7-ad8f-46fc-af86-43ee985ae431,tn gr3 eng t2 ch1a,tn gr3 eng t2 ch1a,Word,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c5fa96b38c19013900af43,7b752e2d-2814-46e5-bc9e-61e0ec170954,tn gr3 eng t2 ch1b,tn gr3 eng t2 ch1b,Sentence,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c5faf4b38c19013900af45,7647dccd-ea62-4753-b481-61813de08bfe,tn gr3 eng t2 ch1c,tn gr3 eng t2 ch1c,Sentence,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c5ff38b38c19013900af58,b24e62a0-1656-4890-8761-efe099a1118f,tn gr3 eng t2 ch1c1,tn gr3 eng t2 ch1c1,Word,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c5ff67b38c19013900af5a,1bc7e226-8357-4107-862b-23bd690c39d9,tn gr3 eng t2 ch1c2,tn gr3 eng t2 ch1c2,Word,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c6000ab38c19013900af5c,e01113ca-b96f-409c-85f5-0da6b77e7061,tn gr3 eng t2 ch1c3,tn gr3 eng t2 ch1c3,Word,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c6002bb38c19013900af5e,adcf6149-c644-4dd2-9cde-31b7ea2b9c0b,tn gr3 eng t2 ch1c4,tn gr3 eng t2 ch1c4,Word,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c60054b38c19013900af63,d76add50-b3ea-4399-9a1c-5049faa705be,tn gr3 eng t2 ch1c5,tn gr3 eng t2 ch1c5,Sentence,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c601c8b38c19013900af74,f073bc0a-cbe6-43ee-82d7-369536b8eff1,tn gr3 eng t2 ch1c6,tn gr3 eng t2 ch1c6,Word,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c601f4b38c19013900af76,90fed2e0-12a5-4c4f-8c91-2d8a3c37a3ee,tn gr3 eng t2 ch1c7,tn gr3 eng t2 ch1c7,Word,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c60224b38c19013900af78,e941b008-8c2f-47ea-a9bd-bb08decd66ac,tn gr3 eng t2 ch1d,tn gr3 eng t2 ch1d,Semtence,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c60248b38c19013900af7a,6e4f5fa0-ded5-44e2-8449-04a655b09636,tn gr3 eng t2 ch1e,tn gr3 eng t2 ch1e,Semtence,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c6026ab38c19013900af7c,4052a9eb-e358-4ca5-a6d5-000fff2bc040,tn gr3 eng t2 ch2a,tn gr3 eng t2 ch2a,Word,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c602a1b38c19013900af7e,3c005372-170e-46f2-b01f-d31b1b12431d,tn gr3 eng t2 ch2b,tn gr3 eng t2 ch2b,Sentence,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c602d9b38c19013900af80,6928c244-8b00-458b-a36a-2e4cec0db4e4,tn gr3 eng t2 ch2c,tn gr3 eng t2 ch2c,Paragraph,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c60309b38c19013900af82,1fe7fd3e-6481-4a0d-99ba-7996e70add87,tn gr3 eng t2 ch2c1,tn gr3 eng t2 ch2c1,Word,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c6032fb38c19013900af84,af994706-749f-43e6-a5ef-fa5ad23fa1d9,tn gr3 eng t2 ch2c2,tn gr3 eng t2 ch2c2,Word,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c60367b38c19013900af86,061fe2b7-31a9-4d01-b96e-74beec828c45,tn gr3 eng t2 ch2c3,tn gr3 eng t2 ch2c3,Word,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c6038cb38c19013900af88,c6666787-9ffe-42b2-af4d-e509c7347506,tn gr3 eng t2 ch2c4,tn gr3 eng t2 ch2c4,Sentence,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c60507b38c19013900af8d,532c6d7a-3ee1-4366-a399-725c58bf1f9c,tn gr3 eng t2 ch2c5,tn gr3 eng t2 ch2c5,Word,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c60555b38c19013900af94,86c5a70c-3d91-4eee-ab14-57a427881d06,tn gr3 eng t2 ch2c6,tn gr3 eng t2 ch2c6,Sentence,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c6057ab38c19013900af9c,3d441401-ab6b-49fc-882f-d65a733a4101,tn gr3 eng t3 ch1a,tn gr3 eng t3 ch1a,Sentence,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c60598b38c19013900af9e,f5bc6003-36bc-453e-a747-fb339c0ade9d,tn gr3 eng t3 ch1b,tn gr3 eng t3 ch1b,Sentence,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c607b6b38c19013900afa7,55d5e73a-61b7-4932-8a99-bebb15675a51,tn gr3 eng t3 ch1c,tn gr3 eng t3 ch1c,Paragraph,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c607e6b38c19013900afa9,bdfa6f9c-47aa-4da7-90da-1a53a300cf5f,tn gr3 eng t3 ch1c1,tn gr3 eng t3 ch1c1,Word,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c60801b38c19013900afab,016fcfae-ffc2-4d2f-810b-cf51bb4280bb,tn gr3 eng t3 ch1c2,tn gr3 eng t3 ch1c2,Word,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c60844b38c19013900afad,5c766286-21ef-42d4-a929-ef3a426f3b7c,tn gr3 eng t3 ch1c3,tn gr3 eng t3 ch1c3,Word,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c60864b38c19013900afaf,23f7c162-9c9c-4a3a-b8d0-1dfa5251cfda,tn gr3 eng t3 ch1c4,tn gr3 eng t3 ch1c4,Sentence,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c608e1b38c19013900afb1,775cb47f-cc4f-4eb5-a49e-2654eb41c96c,tn gr3 eng t3 ch1c5,tn gr3 eng t3 ch1c5,Word,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c608fdb38c19013900afb3,b0d6e5ac-1db6-44ed-841e-0f1c2bae62d5,tn gr3 eng t3 ch1c6,tn gr3 eng t3 ch1c6,Word,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c60928b38c19013900afb5,a4d84d0b-1761-4bb8-a9a6-7bfbb14bfab4,tn gr3 eng t3 ch1c7,tn gr3 eng t3 ch1c7,Sentence,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c60975b38c19013900afb7,4b9e317a-d872-40a3-9e2e-92e0cf4cb66b,tn gr3 eng t3 ch1d,tn gr3 eng t3 ch1d,Sentence,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c60991b38c19013900afb9,0e6252bf-6110-4562-9129-d37d05347c11,tn gr3 eng t3 ch1e,tn gr3 eng t3 ch1e,Sentence,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c60a29b38c19013900afbb,e72a519c-c058-4f0a-8be2-9aeb3b2b5dac,tn gr3 eng t3 ch2a,tn gr3 eng t3 ch2a,Word,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c60a6bb38c19013900afbd,dcb5f299-d2ea-448b-8430-670def9b2da5,tn gr3 eng t3 ch2b,tn gr3 eng t3 ch2b,Sentence,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c60b1ab38c19013900afbf,d78166f4-60a9-4667-9db5-cce1b21f00da,tn gr3 eng t3 ch2c,tn gr3 eng t3 ch2c,Paragraph,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
65c60b45b38c19013900afc4,977aeee9-27da-4750-acbe-934a6d3be61b,tn gr3 eng t3 ch2c1,tn gr3 eng t3 ch2c1,Word,Ekstep,en,live,,,,,,,,,,,,2024-02-07T23:38:21.223Z,2024-02-07T23:38:21.223Z
